car_id,brand,model,year,mileage,engine_size,fuel_type,transmission,owner_count,accident_history,service_history,color,price
4193,Audi,Hatchback,2017,45345,5.7,Hybrid,Automatic,0,0,Partial,Gray,63570.09
4194,Porsche,Sedan,2007,42716,3.0,Petrol,Automatic,2,0,Full,Red,56848.03
4195,Porsche,Coupe,2018,83864,3.1,Electric,Automatic,2,0,Full,Blue,75907.06
4196,Jaguar,Sedan,2022,77161,3.9,Hybrid,Automatic,1,0,Full,Red,49512.44
4197,Volvo,Sedan,2022,110411,3.3,Petrol,CVT,1,0,None,Black,37509.6
4198,Land Rover,Convertible,2005,40231,1.8,Diesel,Manual,3,0,Full,Red,48288.54
4199,Hyundai,SUV,2000,171552,1.1,Petrol,Automatic,5,1,Full,Blue,3000.0
4200,Hyundai,Hatchback,2007,277942,4.0,Hybrid,Automatic,4,0,None,Black,3000.0
4201,Kia,SUV,2000,6195,5.6,Diesel,Automatic,5,0,Full,Blue,25666.91
4202,Nissan,Truck,2018,94704,1.5,Diesel,Manual,5,1,Partial,Silver,13779.86
4203,Jaguar,Convertible,2010,34639,2.1,Diesel,Manual,4,1,Partial,Red,38662.47
4204,Mercedes,Convertible,2020,24515,2.9,Electric,Automatic,0,1,Partial,Green,69249.16
4205,Toyota,SUV,2023,47475,5.0,Electric,Automatic,2,0,Partial,Red,53185.23
4206,Ford,Minivan,2014,2879,2.3,Diesel,Manual,3,0,Partial,White,29668.68
4207,Audi,Convertible,2022,35307,5.4,Hybrid,Automatic,4,0,Partial,Silver,79650.36
4208,Lexus,SUV,2010,102354,1.3,Hybrid,Automatic,1,0,Full,Red,55685.84
4209,Ford,Convertible,2018,12005,5.7,Hybrid,Automatic,3,0,Partial,Red,46087.0
4210,Mercedes,Sedan,2020,27790,3.8,Petrol,Manual,0,0,Partial,White,52836.72
4211,Volvo,SUV,2009,140239,4.3,Petrol,Automatic,3,0,Full,Black,50389.07
4212,Kia,SUV,2023,27980,2.8,Petrol,CVT,4,0,Full,Silver,42356.45
4213,BMW,Coupe,2011,22186,4.9,Diesel,Automatic,0,0,Full,White,75841.26
4214,Chevrolet,Convertible,2000,29038,1.8,Petrol,Automatic,5,0,Full,Silver,18922.97
4215,BMW,Convertible,2023,36641,1.2,Diesel,Automatic,1,0,Full,Silver,77214.37
4216,Honda,SUV,2006,49982,3.0,Diesel,Manual,1,0,Partial,Black,20589.22
4217,Mercedes,Sedan,2016,80645,5.3,Diesel,Automatic,4,0,Full,Black,65865.29
4218,Honda,Sedan,2009,30083,4.8,Diesel,Automatic,0,0,Full,Gray,33768.38
4219,Jaguar,Hatchback,2005,85045,3.6,Petrol,Automatic,1,0,Full,White,36544.45
4220,Lexus,Sedan,2016,38148,3.9,Hybrid,Automatic,0,1,Full,Blue,36615.17
4221,Tesla,Convertible,2017,20660,1.6,Electric,Manual,3,0,Full,White,93313.42
4222,Ford,Minivan,2004,53640,5.2,Diesel,Automatic,2,0,Full,Green,25711.62
4223,Tesla,Coupe,2017,63243,4.9,Hybrid,Manual,2,0,None,Silver,47109.7
4224,Volvo,SUV,2016,40827,4.3,Petrol,Manual,2,1,Partial,Gray,35105.79
4225,Kia,Truck,2021,2914,3.3,Hybrid,Automatic,1,0,Partial,Gray,54531.5
4226,Jaguar,Coupe,2015,9309,5.8,Petrol,Manual,4,0,Full,Green,49093.85
4227,Porsche,Minivan,2007,16794,5.4,Diesel,Automatic,2,0,Partial,Silver,45563.09
4228,Kia,Truck,2023,16607,4.2,Petrol,Automatic,5,1,Partial,Black,26924.24
4229,Ford,Coupe,2012,55954,2.9,Diesel,Automatic,4,0,None,Gray,13076.34
4230,Kia,Sedan,2023,925,4.1,Petrol,Manual,2,0,Full,White,34553.78
4231,Honda,Convertible,2015,70464,3.9,Diesel,Automatic,3,0,Full,Black,37343.95
4232,Porsche,Minivan,2010,15417,3.0,Petrol,Automatic,2,0,Full,Red,58922.64
4233,Audi,Truck,2005,18554,2.5,Hybrid,Manual,4,0,None,Gray,48810.44
4234,Nissan,Minivan,2002,37529,3.0,Diesel,Manual,1,0,Partial,Silver,17834.63
4235,Lexus,Coupe,2000,12162,3.9,Petrol,Automatic,5,0,Full,White,30386.5
4236,Nissan,Convertible,2017,107911,3.1,Petrol,Automatic,3,0,Full,Green,46530.17
4237,Lexus,Minivan,2004,4461,2.3,Hybrid,Automatic,4,0,Partial,Gray,39161.4
4238,BMW,Truck,2012,29383,4.8,Petrol,Automatic,0,0,None,Silver,56214.72
4239,Kia,SUV,2009,94663,3.7,Diesel,Automatic,2,0,Partial,White,30479.12
4240,Land Rover,Coupe,2004,47835,1.3,Diesel,Automatic,3,1,Partial,Gray,30583.62
4241,Ford,SUV,2013,17288,2.8,Petrol,Automatic,1,0,Full,White,32409.71
4242,Honda,Sedan,2016,27301,5.4,Petrol,Manual,0,0,Full,Red,38540.71
4243,Nissan,SUV,2000,61327,4.8,Diesel,Automatic,2,0,Partial,Green,23863.56
4244,Volvo,SUV,2001,181081,2.6,Petrol,Automatic,3,1,Partial,Green,13598.04
4245,Kia,Hatchback,2006,111811,5.7,Petrol,Automatic,5,0,Partial,Green,19927.92
4246,Tesla,Coupe,2009,20960,1.4,Petrol,Automatic,4,0,Full,White,51905.14
4247,Hyundai,Sedan,2019,315939,5.8,Petrol,Automatic,2,0,Full,Green,18039.26
4248,Chevrolet,SUV,2006,175,2.2,Petrol,Automatic,3,0,Full,Green,38016.95
4249,Volvo,Convertible,2023,1400,1.0,Electric,Automatic,2,0,Full,Silver,90511.51
4250,Porsche,Truck,2015,86818,3.2,Diesel,Automatic,5,1,Full,Gray,37867.44
4251,Porsche,SUV,2004,11123,2.8,Hybrid,Automatic,3,0,None,Silver,57378.65
4252,Nissan,Sedan,2011,3134,3.7,Petrol,Automatic,4,0,Partial,Red,28241.97
4253,Chevrolet,SUV,2016,13534,5.0,Petrol,Automatic,2,1,Full,Blue,21542.12
4254,Mercedes,Truck,2015,27765,5.2,Hybrid,Automatic,3,0,Full,Black,71799.7
4255,Audi,Sedan,2019,65571,3.0,Diesel,Automatic,0,0,Partial,White,60740.39
4256,Ford,Coupe,2015,48952,3.1,Petrol,Automatic,1,0,Full,Silver,39279.3
4257,Lexus,Sedan,2018,13565,1.7,Diesel,CVT,5,0,Partial,Blue,58077.87
4258,Toyota,Coupe,2014,34985,1.2,Diesel,Automatic,3,0,Full,Gray,27672.29
4259,Hyundai,Sedan,2011,130329,4.2,Hybrid,Manual,3,0,Full,Gray,27084.17
4260,Honda,Minivan,2020,84372,1.3,Petrol,Manual,3,0,Full,Black,18502.12
4261,Volvo,Truck,2009,19518,4.7,Diesel,Manual,2,0,Full,Gray,61823.55
4262,Kia,Truck,2021,201609,3.7,Hybrid,Automatic,5,1,Full,Green,21576.48
4263,Honda,Sedan,2001,61656,2.0,Electric,Manual,1,0,Partial,Red,29530.01
4264,Porsche,Minivan,2006,3224,3.7,Hybrid,Manual,5,0,Partial,Black,51131.26
4265,Land Rover,SUV,2012,1789,1.9,Petrol,Automatic,2,0,None,Red,35097.45
4266,BMW,Truck,2002,9220,3.2,Hybrid,Automatic,3,0,Partial,White,66801.09
4267,Tesla,Coupe,2014,65071,5.0,Hybrid,CVT,5,0,Full,Red,75136.31
4268,Audi,Coupe,2000,10151,3.3,Hybrid,Automatic,3,0,Full,White,69046.0
4269,Land Rover,Convertible,2002,35819,1.7,Hybrid,Automatic,1,0,Partial,Red,57662.56
4270,Audi,Hatchback,2009,4894,4.6,Electric,Manual,0,1,Full,Black,41846.24
4271,Mercedes,Minivan,2014,126843,1.9,Petrol,Automatic,2,0,None,White,32904.44
4272,Toyota,Hatchback,2021,21076,4.7,Petrol,Automatic,0,0,Full,Blue,42324.8
4273,Nissan,Hatchback,2005,119370,3.4,Hybrid,Automatic,5,0,None,Red,9492.06
4274,Nissan,Coupe,2019,144908,3.3,Petrol,Automatic,3,0,None,Red,12525.72
4275,Porsche,Convertible,2014,307,5.3,Petrol,Manual,3,0,Full,Gray,81221.32
4276,BMW,Hatchback,2023,31193,4.5,Diesel,Automatic,4,1,Full,Green,42790.4
4277,Chevrolet,Hatchback,2020,1248,1.2,Hybrid,Manual,4,0,Full,Red,52415.43
4278,Ford,Sedan,2006,119676,2.5,Petrol,Automatic,0,1,Full,Gray,18813.63
4279,Chevrolet,Sedan,2020,36532,5.4,Diesel,Automatic,4,0,Partial,Red,30780.42
4280,Land Rover,Sedan,2004,3895,1.1,Petrol,Automatic,5,0,Full,Silver,29389.15
4281,Audi,SUV,2003,5842,3.7,Petrol,Automatic,1,0,Full,Gray,65639.22
4282,Lexus,Hatchback,2021,24185,4.6,Petrol,Manual,5,1,None,Black,24096.57
4283,Mercedes,SUV,2017,140866,4.1,Petrol,Automatic,0,0,None,Black,49527.97
4284,Lexus,Convertible,2002,59030,4.8,Hybrid,Manual,5,0,Full,White,52303.98
4285,BMW,Minivan,2016,101103,4.6,Hybrid,Automatic,4,0,Partial,Blue,52607.31
4286,Ford,Coupe,2017,22821,4.5,Hybrid,Automatic,4,0,Full,Blue,53996.84
4287,Ford,Hatchback,2017,2208,5.1,Petrol,Automatic,1,0,Partial,Black,40329.77
4288,Land Rover,Coupe,2023,183097,4.2,Diesel,Manual,5,0,Full,White,38174.78
4289,Honda,Minivan,2023,866,3.0,Petrol,Automatic,1,0,None,Black,22522.8
4290,Mercedes,Sedan,2001,147491,3.4,Petrol,Automatic,0,0,Partial,Gray,45732.04
4291,Hyundai,Hatchback,2012,22996,4.6,Diesel,Automatic,2,0,Full,Silver,27895.32
4292,Ford,Truck,2021,507,5.4,Hybrid,Automatic,5,0,Full,White,55933.17
4293,Ford,SUV,2014,58423,2.4,Petrol,Automatic,5,0,Full,Silver,32264.84
4294,Land Rover,SUV,2004,196970,2.7,Petrol,Automatic,1,0,Partial,Red,28511.62
4295,Porsche,Hatchback,2002,168522,5.7,Electric,Manual,4,0,Partial,Red,47070.96
4296,Jaguar,Minivan,2004,8773,3.9,Diesel,Automatic,0,0,Partial,Silver,43031.64
4297,Mercedes,Sedan,2004,9998,1.9,Electric,Automatic,2,0,Partial,Gray,52619.31
4298,Lexus,SUV,2004,41682,4.3,Electric,Automatic,5,0,Partial,Silver,54581.79
4299,BMW,Sedan,2002,50709,6.0,Diesel,Automatic,0,0,None,Silver,39903.61
4300,Ford,Convertible,2002,67241,5.1,Petrol,Automatic,4,0,Partial,Silver,25123.49
4301,Ford,Coupe,2019,9986,4.7,Hybrid,Manual,2,0,Full,White,45622.48
4302,Nissan,Minivan,2022,159717,2.0,Petrol,Manual,2,0,Partial,Green,21520.17
4303,Toyota,Truck,2017,50907,5.4,Petrol,Automatic,1,0,Full,White,37038.13
4304,Kia,Coupe,2019,93881,3.6,Hybrid,Automatic,3,0,None,Green,26420.88
4305,Porsche,Coupe,2003,38833,5.4,Diesel,Manual,4,0,Full,Silver,50792.37
4306,Ford,Convertible,2000,26745,2.6,Petrol,Manual,3,0,Full,Blue,21250.25
4307,Jaguar,SUV,2015,189012,1.3,Diesel,Automatic,4,0,Full,Gray,40521.18
4308,Toyota,Truck,2007,43628,3.4,Hybrid,Automatic,0,0,Partial,Red,28098.98
4309,Nissan,SUV,2016,100822,2.3,Petrol,Manual,3,0,Full,Red,27989.94
4310,Tesla,Hatchback,2007,153192,4.6,Petrol,Automatic,5,0,None,Red,34521.09
4311,Porsche,Coupe,2006,56251,5.8,Petrol,Automatic,5,0,Full,Black,52949.92
4312,BMW,Hatchback,2007,39807,4.5,Petrol,Manual,5,0,Full,Gray,50492.2
4313,Audi,Sedan,2020,175,5.4,Hybrid,Manual,2,0,Full,White,78508.82
4314,Mercedes,Coupe,2023,2042,3.3,Hybrid,Automatic,1,1,Full,Red,45237.88
4315,Land Rover,SUV,2011,11210,4.9,Diesel,Automatic,4,0,Full,White,71388.22
4316,BMW,Coupe,2015,10290,5.2,Petrol,Automatic,1,0,Full,White,67906.34
4317,Hyundai,Sedan,2011,14702,4.6,Petrol,Manual,4,0,Full,White,26637.0
4318,Mercedes,Convertible,2018,18187,3.5,Petrol,CVT,5,0,Full,Blue,83613.73
4319,Toyota,Hatchback,2009,22319,4.1,Petrol,Manual,2,0,Full,White,24394.54
4320,Honda,Hatchback,2006,27282,4.5,Petrol,Automatic,2,0,Partial,Silver,26021.57
4321,Land Rover,SUV,2011,5205,2.3,Diesel,Automatic,2,1,Full,White,44243.74
4322,Volvo,Coupe,2019,2164,5.0,Petrol,Automatic,2,1,Full,Black,33917.29
4323,Kia,SUV,2004,56034,5.8,Hybrid,Automatic,2,0,Full,White,37303.93
4324,Kia,Convertible,2015,38537,3.3,Hybrid,Automatic,5,1,Full,Red,24172.12
4325,Lexus,Coupe,2008,29362,4.5,Diesel,Automatic,1,0,Full,White,48503.5
4326,Tesla,Coupe,2006,50316,4.7,Petrol,Automatic,0,0,Partial,Red,57100.42
4327,Porsche,SUV,2019,87919,4.3,Hybrid,Manual,3,0,None,White,61758.02
4328,Ford,SUV,2021,27903,3.7,Electric,Automatic,1,0,Full,Gray,51531.88
4329,Honda,Sedan,2013,51238,5.4,Petrol,Manual,5,0,Full,Silver,24143.91
4330,Nissan,Minivan,2010,153492,3.2,Hybrid,Automatic,3,0,Full,Red,18789.38
4331,Hyundai,Minivan,2006,91511,1.3,Hybrid,Manual,0,0,Full,Black,27576.11
4332,Honda,Convertible,2009,27756,5.2,Diesel,Automatic,4,0,Full,White,40456.44
4333,BMW,Minivan,2008,51742,4.4,Petrol,Automatic,0,0,Full,Red,61265.72
4334,Tesla,Sedan,2003,9744,5.2,Diesel,Automatic,0,0,None,Blue,37423.44
4335,Audi,Hatchback,2015,41108,1.7,Diesel,Automatic,5,0,Full,Green,53489.58
4336,Chevrolet,Coupe,2009,199037,1.2,Diesel,Automatic,4,0,Full,Silver,11684.63
4337,Kia,SUV,2018,36523,5.7,Electric,Manual,3,0,Partial,Blue,40765.4
4338,Mercedes,Coupe,2023,131303,1.7,Hybrid,Automatic,2,0,Full,White,62858.85
4339,Mercedes,Coupe,2016,26156,5.0,Petrol,Automatic,4,0,Full,Silver,64919.6
4340,BMW,Truck,2008,338175,5.1,Diesel,Automatic,4,0,Partial,Black,39603.96
4341,Jaguar,Hatchback,2012,43282,4.5,Diesel,Automatic,0,1,Full,Red,37439.62
4342,Jaguar,Truck,2000,2159,1.7,Petrol,Manual,4,0,Partial,Black,32308.29
4343,Ford,Minivan,2001,44185,4.3,Petrol,Automatic,1,0,Full,Silver,23044.89
4344,Hyundai,Coupe,2012,16049,5.4,Electric,Automatic,2,0,Full,Gray,50852.95
4345,Volvo,SUV,2023,1651,3.1,Diesel,Manual,0,0,Partial,Gray,59005.98
4346,Lexus,Coupe,2008,85977,3.1,Petrol,Automatic,3,0,Full,Blue,36881.31
4347,Land Rover,Hatchback,2006,16129,3.2,Petrol,Manual,3,0,Full,Green,34336.18
4348,Audi,Truck,2015,79616,1.4,Diesel,Automatic,3,0,Full,Red,60034.04
4349,Ford,SUV,2018,16999,5.5,Diesel,Automatic,3,0,Partial,White,44090.02
4350,Tesla,Coupe,2006,10803,5.3,Petrol,Automatic,3,0,Partial,Blue,63376.31
4351,Jaguar,Convertible,2005,182359,6.0,Diesel,Automatic,0,0,Full,Black,59820.92
4352,Volvo,Hatchback,2017,22443,3.9,Petrol,Manual,1,0,Partial,Gray,45349.84
4353,Volvo,Hatchback,2018,45986,4.8,Petrol,Automatic,1,0,Partial,Gray,45632.06
4354,Kia,Convertible,2010,47078,2.0,Diesel,Automatic,3,1,None,White,6059.29
4355,Hyundai,Coupe,2011,41102,4.3,Petrol,Automatic,1,0,Full,Black,27388.04
4356,BMW,Hatchback,2009,123076,4.2,Hybrid,Automatic,2,0,Partial,Silver,41404.92
4357,Audi,SUV,2012,56110,5.5,Petrol,Manual,1,0,Full,Blue,72478.29
4358,Toyota,Coupe,2011,25853,5.2,Diesel,Automatic,4,0,Partial,Gray,34011.74
4359,Land Rover,Coupe,2020,99163,5.7,Petrol,Manual,3,0,Full,Red,51035.56
4360,Hyundai,Truck,2009,9987,5.3,Petrol,CVT,4,0,Full,Red,35217.98
4361,Lexus,Hatchback,2019,39289,5.3,Hybrid,Automatic,4,0,Partial,Silver,51327.77
4362,Hyundai,Hatchback,2017,150340,1.3,Diesel,Manual,3,0,Partial,White,12484.76
4363,Hyundai,Convertible,2003,49094,5.2,Hybrid,Automatic,5,0,Full,White,33642.88
4364,Porsche,Truck,2023,84904,4.0,Diesel,Automatic,0,0,Full,Blue,81669.54
4365,BMW,Minivan,2004,53002,2.9,Diesel,Automatic,5,0,Full,Gray,51878.24
4366,Land Rover,Truck,2004,91432,1.3,Hybrid,Automatic,1,1,Full,Blue,30243.1
4367,Porsche,Hatchback,2011,144557,4.4,Diesel,CVT,5,0,Full,Gray,44166.67
4368,Porsche,Coupe,2002,15936,2.6,Diesel,Automatic,2,0,Full,Gray,52306.99
4369,Nissan,Truck,2007,9296,3.3,Hybrid,Automatic,5,1,Full,Silver,18230.0
4370,Audi,Convertible,2021,33081,4.4,Electric,Automatic,5,0,Full,Silver,99392.88
4371,Nissan,Truck,2001,60510,5.6,Petrol,Automatic,0,0,Full,Gray,27511.7
4372,Audi,Convertible,2017,12886,5.1,Diesel,Automatic,2,0,None,White,55818.35
4373,Ford,Minivan,2008,205,3.3,Petrol,Manual,5,1,Full,Black,6110.32
4374,Tesla,Truck,2012,20998,2.9,Petrol,Automatic,3,0,Partial,Gray,55635.78
4375,Volvo,Convertible,2006,173462,2.2,Diesel,Manual,1,0,Partial,White,38302.41
4376,Land Rover,Truck,2009,59366,2.9,Hybrid,Manual,5,1,Full,White,36396.78
4377,BMW,Minivan,2008,25651,1.6,Diesel,Automatic,0,0,Full,Red,58548.05
4378,Ford,Truck,2021,10695,5.9,Hybrid,Automatic,3,0,Full,Blue,47492.46
4379,Chevrolet,SUV,2014,22009,3.9,Petrol,Automatic,0,1,Full,Black,23284.87
4380,Hyundai,Convertible,2004,9306,1.6,Diesel,Manual,4,0,Full,Gray,30274.61
4381,Mercedes,Minivan,2011,5619,2.8,Electric,Automatic,5,0,Full,Green,69245.25
4382,BMW,Convertible,2000,118619,3.7,Petrol,Automatic,1,1,None,Black,25940.68
4383,Tesla,Convertible,2011,302674,3.7,Petrol,Automatic,1,0,Full,Gray,47107.36
4384,Lexus,Sedan,2021,8963,1.2,Diesel,Automatic,3,0,Partial,Green,48675.88
4385,Honda,Minivan,2005,2803,5.8,Hybrid,Automatic,3,0,Full,Blue,33269.12
4386,Honda,Truck,2018,20003,2.4,Diesel,Automatic,3,0,Full,Black,47562.53
4387,Volvo,Convertible,2018,30963,1.1,Diesel,Automatic,1,0,Full,Black,63762.7
4388,Honda,Hatchback,2015,11459,1.4,Diesel,Automatic,5,0,Full,White,26560.1
4389,Honda,Sedan,2018,17935,3.9,Petrol,Automatic,4,0,Partial,Green,28470.3
4390,Mercedes,SUV,2002,11211,1.7,Hybrid,Automatic,1,0,Full,Black,76940.39
4391,Jaguar,Convertible,2022,74418,1.2,Petrol,Manual,3,0,Full,Black,59328.1
4392,Nissan,Convertible,2009,62340,2.9,Petrol,Automatic,2,0,Full,Blue,25971.82
4393,Lexus,Sedan,2017,50386,4.1,Diesel,Automatic,5,1,Full,Green,24039.46
4394,Nissan,Truck,2012,24487,1.6,Hybrid,Automatic,4,0,Partial,Gray,37950.88
4395,Audi,Hatchback,2017,119867,2.6,Hybrid,Automatic,1,0,Partial,White,51123.16
4396,Porsche,SUV,2002,174554,3.1,Hybrid,Automatic,2,0,Partial,Black,58791.43
4397,Jaguar,Convertible,2022,9536,1.8,Petrol,Automatic,5,0,Full,White,60717.24
4398,Nissan,Truck,2002,12616,3.5,Petrol,Manual,4,0,Full,White,12501.71
4399,BMW,Minivan,2022,37288,1.4,Petrol,Automatic,1,0,Full,Silver,69698.56
4400,BMW,Hatchback,2011,4784,1.2,Hybrid,Automatic,5,0,Partial,Gray,54094.52
4401,Nissan,Minivan,2019,28674,3.6,Hybrid,Manual,5,0,Full,Silver,38529.33
4402,Hyundai,Hatchback,2006,43588,2.2,Electric,Automatic,3,0,None,White,18421.62
4403,Nissan,SUV,2023,36914,1.5,Petrol,Automatic,1,0,None,Blue,33104.26
4404,Honda,Coupe,2007,20091,3.1,Diesel,Automatic,5,0,None,Blue,19671.77
4405,Audi,Hatchback,2008,39092,5.6,Diesel,Manual,4,0,Full,Black,48104.04
4406,Tesla,Coupe,2013,159467,4.6,Hybrid,Automatic,3,0,Full,Green,61692.05
4407,Land Rover,Minivan,2004,11534,5.1,Diesel,Automatic,5,0,Partial,Gray,35306.48
4408,Jaguar,Hatchback,2020,53186,5.4,Hybrid,Automatic,0,0,Partial,Red,51280.56
4409,Jaguar,SUV,2018,2218,5.9,Petrol,Manual,2,0,Partial,Gray,59955.11
4410,Nissan,Sedan,2020,3436,4.8,Petrol,Manual,5,0,Full,Silver,37740.09
4411,Toyota,SUV,2015,40128,4.0,Petrol,Automatic,3,0,Partial,Green,30357.02
4412,Lexus,SUV,2023,5543,2.8,Petrol,Automatic,3,0,Full,Gray,63919.98
4413,Volvo,Sedan,2011,1130,1.9,Petrol,Automatic,4,0,Full,Black,41002.54
4414,Lexus,Sedan,2020,9407,4.4,Petrol,Automatic,5,0,Partial,Gray,49465.6
4415,Kia,Truck,2003,41603,6.0,Petrol,Manual,5,0,Full,Red,23490.51
4416,Land Rover,Hatchback,2007,60758,3.3,Diesel,Automatic,4,0,Partial,Blue,36732.9
4417,BMW,Minivan,2006,11312,4.6,Hybrid,Automatic,2,0,Full,Green,60015.37
4418,Nissan,Truck,2014,55170,3.5,Hybrid,Automatic,4,0,Full,Silver,37982.3
4419,BMW,Sedan,2005,10073,3.2,Petrol,Automatic,3,0,Full,Silver,56374.57
4420,BMW,Coupe,2004,47525,3.1,Petrol,Automatic,2,0,Full,White,59565.06
4421,Toyota,Minivan,2013,26547,3.5,Petrol,CVT,2,0,Full,Green,28642.33
4422,BMW,Coupe,2020,53036,2.8,Electric,Automatic,1,0,Full,Silver,84289.67
4423,Land Rover,SUV,2012,265446,4.7,Diesel,Automatic,3,0,Partial,Red,32539.33
4424,Ford,Convertible,2009,138883,5.4,Petrol,Automatic,3,0,Full,Red,18033.54
4425,Audi,SUV,2017,214,5.4,Hybrid,Automatic,4,0,Partial,Blue,78251.14
4426,Chevrolet,SUV,2003,108332,2.1,Petrol,Automatic,3,0,Full,Silver,16840.32
4427,Volvo,Convertible,2007,3440,5.5,Hybrid,Automatic,5,1,Partial,Blue,35617.77
4428,Nissan,Hatchback,2023,152929,2.7,Petrol,Automatic,4,0,Full,Gray,16812.19
4429,Hyundai,Sedan,2010,16552,2.5,Petrol,Automatic,3,1,Full,Red,19669.78
4430,Land Rover,Coupe,2016,24066,4.6,Diesel,Automatic,5,0,Partial,Silver,51037.45
4431,Honda,SUV,2017,4805,2.5,Hybrid,Automatic,1,0,Full,Silver,49144.42
4432,Ford,Convertible,2020,5954,1.3,Hybrid,Manual,3,0,None,Gray,28822.87
4433,Volvo,Truck,2010,64866,2.9,Diesel,Automatic,1,0,Full,Blue,48970.74
4434,Land Rover,SUV,2015,144417,4.6,Petrol,Manual,3,0,None,Green,33206.63
4435,Ford,Coupe,2011,47176,2.6,Diesel,Automatic,3,0,Full,Silver,33679.96
4436,BMW,Sedan,2012,62912,4.1,Electric,Automatic,0,0,Full,Black,69083.39
4437,Hyundai,SUV,2015,71767,4.3,Diesel,CVT,5,0,Full,White,32433.41
4438,Audi,SUV,2022,15245,4.7,Hybrid,Automatic,3,0,Full,Red,92670.6
4439,Nissan,Hatchback,2020,2314,5.5,Diesel,Automatic,1,0,Full,Gray,47343.78
4440,Jaguar,Convertible,2000,93,3.2,Diesel,Automatic,2,0,Full,Gray,48592.52
4441,Lexus,Truck,2015,21589,1.8,Diesel,Manual,1,1,Full,White,32500.85
4442,Porsche,Truck,2014,13818,2.6,Hybrid,Automatic,5,0,Partial,Black,55422.19
4443,Chevrolet,Minivan,2005,3217,3.2,Hybrid,Automatic,3,0,Partial,White,34485.07
4444,Audi,Sedan,2011,9893,4.6,Diesel,Automatic,4,0,Full,Silver,56370.31
4445,Jaguar,Minivan,2007,6647,1.1,Diesel,Manual,0,0,Full,Green,44399.14
4446,Tesla,Coupe,2006,123183,2.6,Petrol,Automatic,4,0,Full,Blue,54991.52
4447,Nissan,Sedan,2001,7556,4.9,Petrol,Automatic,0,0,Partial,Gray,31812.93
4448,Land Rover,SUV,2011,38571,4.4,Electric,Automatic,0,1,Full,Blue,39153.66
4449,Kia,SUV,2020,44960,4.7,Petrol,Manual,4,0,Partial,Blue,38781.78
4450,Tesla,Truck,2013,39207,5.1,Hybrid,Automatic,5,0,Full,Blue,79487.89
4451,Jaguar,Coupe,2015,5215,4.9,Hybrid,Automatic,3,0,Full,Green,66836.69
4452,Audi,Convertible,2010,19194,4.4,Hybrid,Manual,1,0,Full,Blue,76532.14
4453,Land Rover,Coupe,2019,2631,3.2,Electric,Automatic,4,0,Full,Silver,65422.7
4454,Nissan,SUV,2008,25181,5.9,Diesel,Automatic,2,0,Full,Green,30739.23
4455,Honda,Convertible,2009,10449,3.8,Hybrid,CVT,0,0,Partial,Gray,41766.84
4456,Porsche,Coupe,2016,41234,2.0,Petrol,Manual,1,0,Full,Blue,68040.86
4457,BMW,Coupe,2011,59014,2.5,Diesel,Automatic,2,0,Full,Gray,72599.74
4458,Land Rover,Convertible,2005,37977,4.5,Hybrid,Automatic,1,1,Partial,Green,42061.59
4459,Honda,SUV,2018,28478,5.6,Petrol,Automatic,3,0,Full,Blue,44033.97
4460,Nissan,Coupe,2010,24496,1.9,Hybrid,Manual,2,0,Full,Silver,31329.27
4461,Nissan,Convertible,2008,92160,1.4,Hybrid,CVT,5,0,Partial,White,24795.36
4462,Land Rover,Hatchback,2020,12382,5.4,Hybrid,Automatic,5,0,Partial,Blue,52510.36
4463,Audi,Hatchback,2005,66254,5.6,Petrol,Automatic,4,1,Full,Red,29397.29
4464,Honda,SUV,2023,70834,2.4,Diesel,Manual,1,0,Partial,Red,40520.51
4465,Audi,Convertible,2015,27167,2.9,Petrol,Automatic,5,1,Full,White,49172.05
4466,Ford,Hatchback,2019,17641,4.3,Hybrid,Automatic,5,0,Full,Black,46037.51
4467,Jaguar,Convertible,2015,31795,2.6,Diesel,Automatic,4,0,Full,Green,65755.55
4468,Mercedes,Coupe,2005,4892,5.4,Diesel,Automatic,4,0,Full,White,59463.37
4469,Land Rover,SUV,2004,2350,1.5,Diesel,Manual,5,1,None,White,24552.08
4470,Chevrolet,Hatchback,2020,5916,1.2,Petrol,Manual,1,0,Partial,White,29927.64
4471,Nissan,Minivan,2003,10360,2.0,Petrol,Automatic,1,1,Full,Red,10729.99
4472,Lexus,Coupe,2001,35076,2.4,Petrol,Automatic,0,0,Full,Gray,51544.51
4473,Land Rover,Minivan,2005,94569,1.6,Diesel,Automatic,0,0,Partial,Black,33953.59
4474,Jaguar,Minivan,2008,13435,1.3,Hybrid,Manual,2,0,Partial,Green,41790.32
4475,Hyundai,Sedan,2016,136793,4.8,Petrol,Automatic,2,0,Full,Black,30007.03
4476,Hyundai,Sedan,2013,154952,1.8,Petrol,Automatic,2,0,Full,Black,20547.31
4477,Volvo,SUV,2006,159592,5.6,Diesel,Automatic,0,0,Partial,Silver,50114.86
4478,Kia,Hatchback,2021,90873,2.8,Hybrid,Automatic,4,0,Partial,Blue,24233.49
4479,Chevrolet,Hatchback,2018,22614,4.4,Petrol,Automatic,5,0,Full,White,36712.36
4480,Nissan,Hatchback,2000,3773,2.1,Petrol,CVT,3,0,Partial,Gray,17580.4
4481,Tesla,Convertible,2019,42061,2.2,Petrol,Automatic,3,0,Full,Gray,81864.26
